"BANK","IFSC","MICR","BRANCH","ADDRESS","CONTACT","CITY","DISTRICT","STATE"
"BANK OF INDIA","BKID0005785","NA","KIRATPUR RAJARAM","VISHNU ROY COLLEGE CAMPUS,VILL-KIRATPUR RAJARAT & PO-BHAGWANPUR,DISTT-VAISHALI","0.0","HAJIPUR","HAJIPUR","BIHAR"
"BANK OF INDIA","BKID0005784","NA","DESARI","BANK OF INDIA, DESARI PATEL CHOWK,DIST - VAISHALI, BIHAR - 844504","0.0","DESARI","DESARI","BIHAR"
"BANK OF INDIA","BKID0005783","NA","TUNGI","VILL-TUNGI,TEHSIL-BIHAR SHARIF,PO-BIHARSHARIF,DISTT-NALANDA","0.0","BIHAR SHARIF","BIHAR SHARIF","BIHAR"
"BANK OF INDIA","BKID0005782","803013503.0","CHANDI","MAIN ROAD ,CHANDI BAZAR,AT AND PO-CHANDI,DISTT-NALANDA","0.0","BIHAR SHARIF","BIHAR SHARIF","BIHAR"
"BANK OF INDIA","BKID0005781","803013203.0","RAJGIR","CHHABILAPUR ROAD, NEAR OLD SUB DIVN OFFICEPOST RAJGIR, DIST NALANDA","0.0","RAJGIR (BIHAR)","RAJGIR (BIHAR)","BIHAR"
"BANK OF INDIA","BKID0005780","843013102.0","CHANDANPATTI","AT & P.O. CHANDANPATTI, BLOCK-HAYAGHAT,DISTT. DARBHANGA,  BIHAR  846001","7209896357.0","DARBHANGA","DARBHANGA","BIHAR"
"BANK OF INDIA","BKID0005779","NA","BAGAHA","NEW MARKET, SASAMUSA, DISTT. GOPALGANJ, PIN 8BAGAHA","0.0","BAGAHA (PASCHIMI CHAMPARAN BH)","BAGAHA (PASCHIMI CHAMPARAN BH)","BIHAR"
"BANK OF INDIA","BKID0005778","NA","SASAMUSA","NEW MARKET, SASAMUSA, DISTT. GOPALGANJ, PIN 8SASAMUSA,","0.0","SASAMUSA","SASAMUSA","BIHAR"
"BANK OF INDIA","BKID0005777","843013511.0","BARIYARPUR","AT & PO: BARIYARPUR, DISTT: SITAMARHI,","9174880000.0","SITAMARHI (BIHAR)","SITAMARHI (BIHAR)","BIHAR"
"BANK OF INDIA","BKID0005776","NA","ARARIA SANGRAM","HOUSE OF MD. JAMIL AKHTAR ALIAS BOHA, AT-SANGPO-TULAPATGANJ, BLOCK-JHANJHARPUR","7488272355.0","MADHUBANI","MADHUBANI","BIHAR"
"BANK OF INDIA","BKID0005775","841013509.0","SHAHPUR","VILL- SHAHPUR, P O  SONEPUR, DISTT- SARAN ,","7488273894.0","SHAHPUR(BIHAR)","SHAHPUR(BIHAR)","BIHAR"
"BANK OF INDIA","BKID0005774","NA","NARKATIYAGANJ","SHIVGANJ CHOWK, MAIN ROAD, P.O- NARKATIYAGANJDIST- WEST CHAMPARAN, PIN 845544","7739626666.0","CHAMPARAN","CHAMPARAN","BIHAR"
"BANK OF INDIA","BKID0005773","842013010.0","SHERPUR","AT- SHERPUR, PO-MIC, BELA,DIST- MUZAFFARPUR,","7488273891.0","MUZAFFARPUR","MUZAFFARPUR","BIHAR"
"BANK OF INDIA","BKID0005772","NA","DILAWARPUR","AT&PO - DILAWARPUR, BLOCK-DARBHANGA SADAR, DIDISTT: DARBHANGA","0.0","DARBHANGA","DARBHANGA","BIHAR"
"BANK OF INDIA","BKID0005771","NA","RAGHUNATHPUR","MAIN CHOWK, ARERAJ ROAD, AT&PO:RAGHUNATHPUR,DIST: EAST CHAMPARAN, PIN: 845401","7488273898.0","MOTIHARI","MOTIHARI","BIHAR"
"BANK OF INDIA","BKID0005770","845013604.0","CHANPATIA","AT & PO: CHANPATIA, DISTT: WEST CHAMPARTAN,PIN: 845449","7488273893.0","CHANPATIA (BIHAR)","CHANPATIA (BIHAR)","BIHAR"
"BANK OF INDIA","BKID0005769","NA","CHORAUT","AT&PO - CHORAUT BLOCK & PS - CHORAUT,DIST- SITAMARHI, BIHAR, PIN 843319","9431807507.0","SITAMARHI (BIHAR)","SITAMARHI (BIHAR)","BIHAR"
"BANK OF INDIA","BKID0005768","848013507.0","TAJPUR","AT  NEEM CHOWK,  HOSPITAL ROAD WARD NO. 3PO AND POST  TAJPUR,","6274282056.0","TAJPUR (BIHAR)","TAJPUR (BIHAR)","BIHAR"
"BANK OF INDIA","BKID0005767","841013709.0","PACHRUKHI","SUPER MARKET, MAIN ROAD, PACHRUKHIPO PACHRUKHI","0.0","SIWAN","SIWAN","BIHAR"
"BANK OF INDIA","BKID0005766","NA","JHAPAHA","C/O MR. SANJAY KUMAR AND MR. AJAY KUMAR,VILL & PO: JHAPAHA, BLOCK: MUSHAHARI,","7488272389.0","MUZAFFARPUR","MUZAFFARPUR","BIHAR"
"BANK OF INDIA","BKID0005765","842013008.0","KARZA","HOUSE OF MRS. URMILA SHARMA, W/O MR. S.SINGH,AT AND  PO KARZA, BLOCK-MARWAN,","9386031284.0","MUZAFFARPUR","MUZAFFARPUR","BIHAR"
"BANK OF INDIA","BKID0005764","843013003.0","KOAT BAZAR","SITARAM NANDLAL AASHRAY KOAT BAZAR,BLOCK- DUMRA,PO & PS & DIST - SITAMARHI","6226255800.0","SITAMARHI (BIHAR)","SITAMARHI (BIHAR)","BIHAR"
"BANK OF INDIA","BKID0005763","842013007.0","KACHI PAKI","J K COMPLEX, RAMDAYALU ROAD, PO- RAMANA,DIST-MUZAFFARPUR","0.0","MUZAFFARPUR","MUZAFFARPUR","BIHAR"
"BANK OF INDIA","BKID0005762","842013513.0","MOTIPUR (MUZAFFARPUR)","MAIN ROAD, AT & POST MOTIPURDISTT MUZAFFARPUR","9934027527.0","MUZAFFARPUR","MUZAFFARPUR","BIHAR"
"BANK OF INDIA","BKID0005761","842013006.0","KANHAULI","SRI RAM JANKI COMPLEXBELA ROAD,PO  MIC, MUZAFFARPUR","9525657978.0","MUZAFFARPUR","MUZAFFARPUR","BIHAR"
"BANK OF INDIA","BKID0005760","851013712.0","PAIGAMBERPUR","MOH PAIGAMBERPUR NEAR ANDAR DHALLA INFRONT OF SIWAN AYURVEDIC COLLEGE PIN 841226","7654702595.0","SIWAN","SIWAN","BIHAR"
"BANK OF INDIA","BKID0005759","WAITING","MAULAGANJ","MAULAGANJ BRANCH RAJ LAXMI COMPLEX PO LALBAGH","9431415135.0","DARBHANGA","DARBHANGA","BIHAR"
"BANK OF INDIA","BKID0005758","WAITING","KALYANPUR","KALYANPUR CHOWK AT PO SAMASTIPUR PIN 848302","7544902522.0","SAMASTIPUR","SAMASTIPUR","BIHAR"
"BANK OF INDIA","BKID0005757","WAITING","KESHARIA","BANK OF INDIA KESHARIA BRANCH AT AND PO KESHARIA DIST EAST CHAMPARAN STATE BIHAR PIN 845411","0.0","KESARIA","PURBI CHAMPARAN","BIHAR"
"BANK OF INDIA","BKID0005756","WAITING","GARKHA","BANK OF INDIA GARKHA BRANCH AT AND PO GARKHA PIN 841311","0.0","GARKHA","SARAN","BIHAR"
"BANK OF INDIA","BKID0005755","WAITING","BANJARI MORE","BANJARIMORE BRANCH AT AND PO BANJARI MORE DIST GOPALGANJ STATE BIHAR PIN 841248","0.0","GOPALGANJ","GOPALGANJ","BIHAR"
"BANK OF INDIA","BKID0005754","WAITING","KUCHAIKOTE","KUCHAIKOTE BRANCH AT AND PO KUCHAIKOTE DIST GOPALGANJ STATE BIHAR PIN 841508","0.0","GOPALGANJ","GOPALGANJ","BIHAR"
"BANK OF INDIA","BKID0005753","WAITING","BAROULI","BRANCH AT AND PO BAROULI DIST GOPALGANJ BIHAR 841405","0.0","GOPALGANJ","GOPALGANJ","BIHAR"
"BANK OF INDIA","BKID0005752","WAITING","JHAJHIHAT","JHAJHIHAT BRANCH AT AND PO JHAJHIHAT DIST SITAMARHI STATE BIHAR PIN 843320","7739326171.0","SITAMARHI","SITAMARHI","BIHAR"
"BANK OF INDIA","BKID0005751","WAITING","BRAHAMPUR","BRAHAMPUR BRANCH AT AND PO BRAHAMPUR DIST DARBHANGA STATE BIHAR PIN 847307","7277586222.0","DARBHANGA","DARBHANGA","BIHAR"
"BANK OF INDIA","BKID0005750","WAITING","BARHARIA","BARHARIA BRANCH AT AND PO BARHARIA DIST SIWAN STATE BIHAR PIN 841232","9304330695.0","SIWAN","SIWAN","BIHAR"
"BANK OF INDIA","BKID0005743","WAITING","NIRMAL","H NO 8 1 86/7 SHANTHI NAGAR CROSS ROAD NIRMAL PIN 504106","0.0","NIRMAL","ADILABAD","TELANGANA"
"BANK OF INDIA","BKID0005742","WAITING","KODAD","4 95 1 5 FIRST FLOOR MAIN ROAD SRI NAGAR COLONY KODAD NALGONDA DIST PIN 508206","0.0","KODAD","NALGONDA","TELANGANA"
"BANK OF INDIA","BKID0005741","WAITING","SURYAPET","SURYAPET BRANCH 1 4 147 1 K K ROAD BESIDE VANIJYA BHAWAN SURYAPET PIN 508213","9573971234.0","SURYAPET","NALGONDA","TELANGANA"
"BANK OF INDIA","BKID0005740","WAITING","PARVATHAPUR","MAIN ROAD NEAR AURORA COLLEGE PARVATHAPUR VILLAGE GHATKESAR MANDAL RANGA REDDY","0.0","GHATKESAR","RANGAREDDY","TELANGANA"
"BANK OF INDIA","BKID0005739","WAITING","INJAPUR","3 25 1 BESIDE ZILLA PARISHAD HIGH SCHOOL INJAPUR VIL HAYAT NAGAR MANDAL RANGA REDDY","0.0","HAYATNAGAR","RANGAREDDY","TELANGANA"
"BANK OF INDIA","BKID0005738","WAITING","NANDYAL STATION ROAD","STATION ROAD NANDYAL BRANCH 26 389 A R S ROAD NEAR RAILWAY STATION NANDYAL PIN 18502 KURNOOL","0.0","NANDYAL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005736","WAITING","THORRUR","TEACHERS COLONY THORRUR PIN 506163 WARANGAL","0.0","THORRUR","WARANGAL","TELANGANA"
"BANK OF INDIA","BKID0005735","WAITING","ARMOOR","ARMOOR BRANCH D NO 8 66 MAHALAKSHMI ROAD MAIN TOWN ARMOOR NIZAMABAD DIST PIN 503224","0.0","ARMOOR","NIZAMABAD","TELANGANA"
"BANK OF INDIA","BKID0005734","WAITING","CHANDRAGIRI","DOOR NO 4 116 P N ROAD MAIN BAZAR OPP TOWER CLOCK CHANDRAGIRI PIN 517101","0.0","CHANDRAGIRI","CHITTOOR","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005733","WAITING","GANDABOYANAPALLE","SURVEY NO 288 1 TIRUPATHI MADANAPALLE ROAD NEAR MASJID GANDABOINA PALLE CHITTOOR 517277","9573885763.0","MADANAPALLE","CHITTOOR","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005732","WAITING","BHIMARAM","5 11 503 5 11 504 GROUND FLOOR NAIMNAGAR KU X ROADS KANDAKATLA GATEWAY BHIMARAM HANMAKONDA","0.0","WARANGAL","WARANGAL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005731","WAITING","KORRAPADU","WARD NO 8 SURVEY NO 261B AND 280 KORRAPADU VILLAGE POST RAJU PALEM MANDAL PRODDUTUR PIN 516359","0.0","CUDDAPAH","CUDDAPAH","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005730","WAITING","KURNOOL TOWN","KURNOOL TOWN BRANCH PLOT NO 5 GAYATRI ESTATES KURNOOL PIN 518002","0.0","KURNOOL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005729","WAITING","KRISHNAPATNAM","4 43 YADAVA STREET NEAR KRISHNA MANDIRAM KRISHNAPATNAM VILLAGE PIN 524344","0.0","NELLORE","NELLORE","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005728","WAITING","SHANTIRAM MEDICAL COLLEGE","SHANTHIRAM MEDICAL COLLEGE BRANCH SHANTIRAM MEDICAL COLLEGE CAMPUS NANDYAL 518502","9000389326.0","NANDYAL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005727","WAITING","YERRAGUNTLA","YERRAGUNTLA BRANCH D NO 2 125A YERRAGUNTLA PIN 518510","9948181664.0","KURNOOL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005726","WAITING","NANNOOR","BANK OF INDIA NANNOOR BRANCH KURNOOL DIST PIN 518583","9985428320.0","KURNOOL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005725","WAITING","GAJULAPALLE","H NO7 365 GAJULAPALLE VILLAGE MAHANANDI MANDAL PIN 518583","111111.0","NANDYAL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005724","NA","VELLATUR","VELLATUR P.O. & VILLAGE,PENDLIMARRI MANDLACUDDAPAH., PIN-516216","0.0","VELLATUR(AP)","VELLATUR(AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005723","516013003.0","PULLURU","DNO 3-42/A PULLURU (VILL)KHAJIPET MANDAL, CUDDAPAH DIST","8562238239.0","KHAJIPET","KHAJIPET","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005722","NA","GUDUR","ATS N 605-B DOOR NO. 6/163-1 DUDALAKALAVAMETTAPALEM ROAD NEAR N P R GAS OFFICE GUDUR","0.0","GUDUR","GUDUR","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005721","502013202.0","SIDDIPET","SHOP NO. 10 AND  11, PRAJAY SRI NILAYAM,HYDERABAD ROAD , SIDDIPET,MEDAK DIST.","0.0","SIDDIPET (AP)","SIDDIPET (AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005720","NA","ERNAPADU","H.NO.3/18,ERNAPADU VILLAGE,BANDI ATMAKUR MANDNANDYAL TALUKA,KURNOOL DIST.","0.0","ERNAPADU","ERNAPADU","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005719","517013302.0","SRIKALAHASTHI","4-772, CAR STREET, NEAR SRIKALAHASTHI TEMPLECHITTOOR DIST, PIN : 517644.","8578222321.0","SRIKALAHASTHI","SRIKALAHASTHI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005718","517013005.0","C. RAMAPURAM","4-1,GROUND FLOOR, C. RAMAPURAM VILLAGETIRUPATHI RURAL, CHITTOOR DIST","8772247096.0","TIRUPATHI","TIRUPATHI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005717","500013046.0","HABSIGUDA","4-71-21/A; NACHARAM MAIN ROAD,HABSIGUDA,  HYDERABAD 500 076","0.0","HYDERABAD","HYDERABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005716","518013202.0","ADONI","WARD NO: 21, GROUND FLOOR, OPP.: ROYAL FUNCTIADONI, KURNOOL DIST., ANDHRA PRADESH.","0.0","ADONI","ADONI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005715","518013104.0","PANDURANGAPURAM","PANDURANGAPURAM VILLAGE ,NANDYAL MANDALKURNOOL DIST.","0.0","KURNOOL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005714","518013103.0","BUKKAPURAM","BKKAPURAM VILLAGEMAHANANDI MANDAL KURNOOL DIS","0.0","KURNOOL","KURNOOL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005713","517013004.0","VISHNU NIVASAM","HALL NO 3,VISHNU NIVASAM BRANCH COMPLEXOPP.TO RAILWAY STATION","8772250398.0","TIRUPATHI","TIRUPATHI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005712","500013043.0","KPHB COLONY","PLOT NO. 138, KPHB VI PHASE, KUKATPALLY,HYDERABAD","4023153936.0","HYDERABAD","HYDERABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005711","500013042.0","CHERLAPALLY","H.NO. 2-10-219 E.C.NAGAR,CHERLAPALLY,HYDERABAD","0.0","HYDERABAD","HYDERABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005710","500013044.0","MALLAREDDY INSTITUTE OF MEDICA","MALLAREDDY MEDICAL COLLEGE, 1-1-216,SURARAM X ROADS, SURARAM, QUTHBULLAPUR","4023190055.0","HYDERABAD","HYDERABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005698","WAITING","MAMIDIKUDURU","DNO 4 34 NEAR BY MAIN ROAD MAMIDIKUDURU EAST GODAVARI 533247","9948271980.0","AMALAPURAM","EAST GODAVARI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005697","WAITING","D MUPPAVARAM","H O D RAMA KRISHNA DR NO 1 147 1 R S NO 12 1 D MUPPAVARAM NIDADAVOLE MANDAL PIN 534301","7382119189.0","NIDADAVOLE","WEST GODAVARI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005696","523013643.0","INKOLLU","DR. NO: 9/93, HINDI BHAVAN, PARCHUR ROAD, INPRAKASAM DIST, AP-523167","8594244198.0","INKOLLU","INKOLLU","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005695","520013006.0","BENZ CIRCLE","D.NO:40-1-59, BUNDER ROAD, OPP. MODERN SUPERVIJAYAWADA, KRISHNA DIST, AP-520002","8662478237.0","BENZ CIRCLE","BENZ CIRCLE","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005694","520013542.0","NANDIGAMA","1 ST FLOOR , VEERAMACHINENI COMPLEX , OPP.BUSSTAND,NANDIGAMA-521185 , KRISHNA DIST AP","8678275808.0","NANDIGAMA","NANDIGAMA","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005693","520013005.0","KANKIPADU","D.NO. 13-28, GANNAVARAM ROADKANKIPADU, ANDHRA PRADESH","8662821888.0","KANKIPADU (AP)","KANKIPADU (AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005692","520013622.0","GANNAVARAM","DR.NO 1-50, 1 ST FLOOR , RADHAKRISHNA TOWERSMAIN ROAD (NH-5)","9963243542.0","GANNAVARAM (AP)","GANNAVARAM (AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005691","520013782.0","PEDANA","D.NO.13/65, GUDUR RASTAPEDANA , KRISHNA DIST","8672248644.0","KRISHNA","KRISHNA","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005688","534013522.0","ANNADEVARAPETA","H O REGADAMILLI BABU RS NO 429 1 MAIN ROAD ANNADEVARAPETA TALLAPUDI MANDAL WEST GODAVARI","8813215111.0","TALLAPUDI","WEST GODAVARI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005687","534013565.0","BRAHMANNAGUDEM","H/O GARAPATI RAMESH CHANDRA CHOWDARY BRAHMANNAGUDEM CHAGALLU MANDAL WEST GODAVARI","8813223838.0","CHAGALLU","WEST GODAVARI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005686","WAITING","MANGALAGIRI","RAJA RAJEESWARI TOWERS OPP OLD BUS STAND NIDAMANURU ROAD MANGALAGIRI 522503","9492710502.0","GUNTUR","GUNTUR","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005685","WAITING","KURMANNAPALEM","DOOR NO 31 7 51 OPP RTC COMPLEX KURMANNAPALEM VISAKHAPATNAM PIN 530 046","9441564519.0","VISAKHAPATNAM","VISHAKHAPATNAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005684","530013014.0","KANCHARAPALEM","D.NO:57-26-2,SSS PLAZA, THUMMADAPALEM, WARD N","8912555619.0","KANCHARAPALEM, AP","KANCHARAPALEM, AP","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005683","530013013.0","MADHURAWADA","SPRING VIEW APARTMENTS, GROUND FLRMIDILAPURI COLONY, OPP PEPSI COLA INDIA LTD","8912555617.0","VISHAKAPATNAM","VISHAKAPATNAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005682","530013012.0","MURALINAGAR","SURYA SHERTON, D NO 39-3-26/2/2 MURALINAGARVILLAGE - WARD NO 38","8912555620.0","VISHAKAPATNAM","VISHAKAPATNAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005681","530013011.0","SEETHAMMADHARA","KIRSHANNILAYAM, BALAJI HILLS, D.NO. 49-54-4/411, BALAYYA SASTRI LAYOUT, SEETHAMMADHARA","8912555618.0","VISHAKAPATNAM","VISHAKAPATNAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005680","WAITING","ATMAKURU","THOTA PHANIKAR R S NO 162 1 MAIN ROAD ATMAKURU GRAMA PANCHAYAT MANGALAGIRI MANDAL PIN 535128","9030255955.0","GUNTUR","GUNTUR","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005679","520013106.0","ARUNDALPET","DR NO: 4/12/40, P.S COMPLEX, KORITAPADU MAIN GUNTUR DIST, AP-522007","8632271005.0","ARUNDALPET","ARUNDALPET","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005678","522013402.0","CHILAKALURIPETA","DR.NO: 26/4, HIGH SCHOOL ROAD,CHILAKALURIPETA","0.0","CHILAKALURIPETA","CHILAKALURIPETA","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005677","522013542.0","VINUKONDA","DAL AND OIL MILLS OWNERS ASSOCIATION ,DOORNO. 30-504/5 , VINUKONDA (POST) ,GUNTUR(DIST)","8646272444.0","VINUKONDA(A.P)","VINUKONDA(A.P)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005676","522013502.0","SATTENAPALLI","DOOR NO.8-2-51,52,53 AND54, POST OFFICEBUILDING ,STATION ROAD ,SATTENAPALLI (POST)","8641233800.0","SATTENAPALLI","SATTENAPALLI","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005675","522013563.0","REPALLE","D.NO. 10-14-106/1A , YALLAPRAGADAVARI STREETRAILPETA , REPALLE-522265  GUNTUR DIST ,","0.0","REPALLE","REPALLE","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005674","522013522.0","PIDUGURALLA","VIJAYASRI COMPLEX MAIN ROADPIDUGURALLA, GUNTUR DISTT","8649255777.0","PIDUGURALLA (GUNTUR DISTT)","PIDUGURALLA (GUNTUR DISTT)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005673","522013302.0","BAPATLA","D.N. 10-2-118 1ST FLOOR, OLD BUS STAND20TH WARD GBC ROAD, BAPATLA, DISTT GUNTUR","8643220255.0","BAPATLA (DISTT GUNTUR  )","BAPATLA (DISTT GUNTUR  )","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005672","520013602.0","NARSARAOPETA","D NO 9-6-3, MADDURI ENCLAVES, OLD LIC ROADRAMIREDDYPETT, NARASRAOPET","8647220478.0","NARASARAOPET, GUNTUR DIST.","NARASARAOPET, GUNTUR DIST.","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005671","522013602.0","PONNUR","D.NO. 14-1-20 GBC ROADPONNUR, GUNTUR DIST","8643241008.0","PONNUR (GUNTUR DIST)","PONNUR (GUNTUR DIST)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005670","WAITING","KANIGIRI","H O MRS VANIPENTA SAROJINI D NO 5 26 5TH WARD BN REDDY COMPLEX OV ROAD KANIGIRI","274445.0","KANIGIRI","PRAKASAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005669","535013622.0","KOPPERLA","KOPPERLA JN PERAPURAM PO PUSAPATIREGA VIZIANAGARAM","8922258882.0","POOSAPATIREGA","VIZIANAGARAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005668","WAITING","TEKKALI","OPP POLICE STATION , OLD NHS ROAD , TEKKALI , SRIKAKULAM DIST , ANDHRA PRADESH - 532201","9494955787.0","TEKKALI","SRIKAKULAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005667","WAITING","PALASA","DNO. 13 2 192 KT ROAD PALASA SRIKAKULAM DIST ANDHRA PRADESH 532221","9985752086.0","PALASA","SRIKAKULAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005666","532013152.0","RAJAM","BESIDE KRISHNA CLINIC, SRIKAKULAM ROAD,SRIKAKULAM DIST. ANDHRA PRADESH","8941252511.0","RAJAM (AP)","RAJAM (AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005665","532013002.0","SRIKAKULAM","D.NL. 12-13-87, NEAR RAMALAKSHMANA JUNCTIONG T ROAD SRIKAKULAM, SRIKAKULAM DIST","8942220051.0","SRIKAKULAM","SRIKAKULAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005664","500013045.0","SAINIKPURI","PLOT NO 800, H. NO : 218/1, GROUND FLOORDEFENCE COLONY, SAINIKPURI MAIN ROAD, , SECUN","4027118100.0","HYDERABAD","HYDERABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005663","500013041.0","SHAMSHABAD","HNO 20-114 R B NAGAR COLONYSHAMSHABAD MANDAL R R  DISTT","0.0","HYDERABAD","HYDERABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005662","500013040.0","BACHUPALLY","H.NO.3-3-16/G1, SATHYAM TOWERS, NAZAMPET ROADRAJIV GANDHI NAGAR, BACHUPALLY, QUTBULLAPUR M","4065146085.0","BACHUPALLY, RR DISTT","BACHUPALLY, RR DISTT","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005661","500013039.0","BODUPPAL","PLOT NO. 12 , 13, ANUSH REDDY MANSION,VEERAREDDY NAGAR, BODUPPAL, GHATKESAR MANDAL","0.0","BODUPPAL,AP","BODUPPAL,AP","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005660","502013102.0","ZAHIRABAD","PLOT NO. 7 & 8 SAIRAM RESIDENCYOPP ACHARYA DEGREE COLLEGE","8451275061.0","ZAHIRABAD (AP)","ZAHIRABAD (AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005659","518013102.0","NANDYAL","H.NO: 25/156,SANJEEVANAGAR","8514247727.0","NANDYAL","NANDYAL","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005658","WAITING","CHEEPURUPALLI","DR T K RAJU CLINIC CAMPUS DR NO 14 121 ANJANEYAPURAM CHEEPURUPALLI","0.0","VIZIANAGARAM","VIZIANAGARAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005657","WAITING","BOBBILI","H O V THIRUPATHI DR NO 30 11 4 CHURCH CENTRE 5TH WARD BALAJIPETA ROAD BOBBILI PIN 5355587","0.0","BOBBILI","VIZIANAGARAM","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005656","535013722.0","SRUNGAVARAPUKOTA","1ST FLOOR SRI LAKSHMI PLAZA, VISAKHA-ARAKUMAIN ROAD, BESIDE DURGA TEMPLE","8966276026.0","SRUNGAVARAPUKOTA (AP)","SRUNGAVARAPUKOTA (AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005655","535013202.0","SALUR","34-15, BARKASU VEEDHI, MAIN ROADSALUR- 535591 DIST- VIZIANAGARAM","8964241234.0","SALUR","SALUR","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005654","515013102.0","HINDUPUR","H.NO. 17-3-645, OPP. VETERINARY HOSPITAL,PENUKONDA ROAD, HINDUPUR - 515201, ANANTAPUR","8556228877.0","HINDUPUR(AP)","HINDUPUR(AP)","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005653","500013038.0","LINGAMPALLY","PLOT NO. 10, NALLAGANDLA HUDA TRADE CENTRESHERLINGAMPALLY, RR DIST","0.0","HYDERABAD","HYDERABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005652","504013002.0","ADILABAD","H NO. 4-3-5 CINEMA ROAD BHOKTAPURADILABAD","8732223133.0","ADILABAD","ADILABAD","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005651","524013003.0","VEDAYAPALEM","WARD NO 26, H NO 26-2-1412 GROUND FLOOR,VENKATA REDDY NAGAR, VEDAYAPALEM","8612348968.0","NELLORE","NELLORE","ANDHRA PRADESH"
"BANK OF INDIA","BKID0005650","507013002.0","KHAMMAM","H.NO. 10-2-114 OPP PAVILLION GROUNDSDISTT KHAMMAM","0.0","KHAMMAM (AP)","KHAMMAM (AP)","ANDHRA PRADESH"
